timestamp,roll,pitch,yaw,AccX,AccY,AccZ,RelAccX,RelAccY,RelAccZ,GyroX,GyroY,GyroZ,QuarX,QuarY,QuarZ,QuarW
31125928885,0.553835,-0.471661,1.93836,0.428711,0.462891,0.748047,-25.8213003,66.77489931,132.8832998,-0.125,0.8125,0.25,0.335754,0.09198,0.80719,0.476562
31125943209,0.553835,-0.471661,1.93836,0.443359,0.467773,0.74707,-25.3779413,67.24267231,133.6303698,0.0625,0.625,0.4375,0.335754,0.09198,0.80719,0.476562
31125966340,0.553943,-0.471596,1.93837,0.449219,0.470703,0.753418,-24.9287223,67.71337531,134.3837878,-0.3125,0.75,0.25,0.335754,0.092041,0.80719,0.476562
31125988831,0.553484,-0.471122,1.93871,0.441895,0.463867,0.755371,-24.4868273,68.17724231,135.1391588,-0.6875,1.125,0.125,0.335449,0.092041,0.807312,0.476624
31126003098,0.553118,-0.470713,1.93888,0.440918,0.464844,0.752441,-24.0459093,68.64208631,135.8915998,-1.0625,0.75,0,0.335205,0.092041,0.807373,0.476685
31126026360,0.552405,-0.470364,1.93894,0.433105,0.458984,0.752441,-23.6128043,69.10107031,136.6440408,-2,0.0625,0,0.3349,0.0918579,0.807434,0.476868
31126048945,0.551532,-0.470223,1.93885,0.439453,0.460449,0.754395,-23.1733513,69.56151931,137.3984358,-1.875,-0.25,0.125,0.334656,0.0915527,0.807434,0.47699
31126070108,0.550955,-0.469751,1.93869,0.429688,0.462402,0.748535,-22.7436633,70.02392131,138.1469708,-2.125,-0.25,-0.5,0.334351,0.0914307,0.807434,0.477234
31126086296,0.5501,-0.469287,1.9385,0.427734,0.457031,0.750488,-22.3159293,70.48095231,138.8974588,-2.4375,-0.0625,-0.625,0.333984,0.0911865,0.807434,0.477539
31126108901,0.549559,-0.468979,1.93829,0.432617,0.457031,0.742676,-21.8833123,70.93798331,139.6401348,-2.5,0,-0.9375,0.33374,0.0910034,0.807434,0.477844
31126130110,0.548943,-0.468502,1.93788,0.429199,0.450195,0.736816,-21.4541133,71.38817831,140.3769508,-2.25,0.25,-1.4375,0.333435,0.0908203,0.807373,0.47821
31126146422,0.548595,-0.467973,1.93732,0.431641,0.450684,0.735352,-21.0224723,71.83886231,141.1123028,-1.5625,0.3125,-1.375,0.333191,0.0907593,0.807251,0.478516
31126169380,0.548566,-0.467423,1.93678,0.432129,0.462402,0.746582,-20.5903433,72.30126431,141.8588848,-0.9375,0.125,-1.4375,0.333008,0.0908203,0.807129,0.478821
31126189985,0.548811,-0.467041,1.93627,0.44043,0.465332,0.741699,-20.1499133,72.76659631,142.6005838,-0.75,0.3125,-1.625,0.332947,0.0909424,0.807007,0.479065
31126206352,0.549009,-0.467023,1.93579,0.45166,0.460938,0.742188,-19.6982533,73.22753431,143.3427718,-0.5625,0.125,-1.5,0.333008,0.0909424,0.806885,0.479248
31126229009,0.549482,-0.466582,1.93488,0.437012,0.464355,0.746094,-19.2612413,73.69188931,144.0888658,-0.1875,-0.5625,-1.875,0.333008,0.0911255,0.806641,0.479553
31126249927,0.54963,-0.466311,1.93455,0.435547,0.461426,0.759277,-18.8256943,74.15331531,144.8481428,0.0625,-0.3125,-1.3125,0.332947,0.0911865,0.80658,0.479797
31126266392,0.549634,-0.466135,1.93456,0.444824,0.470215,0.768555,-18.3808703,74.62353031,145.6166978,-0.1875,-0.3125,-0.9375,0.332886,0.0912476,0.80658,0.479797
31126288746,0.549527,-0.466201,1.93456,0.450195,0.458496,0.762695,-17.9306753,75.08202631,146.3793928,-0.875,-0.4375,-0.6875,0.332886,0.0911865,0.80658,0.479797
31126309879,0.549634,-0.466135,1.93456,0.440918,0.474121,0.768066,-17.4897573,75.55614731,147.1474588,-0.875,-0.75,-0.75,0.332886,0.0912476,0.80658,0.479797
31126326320,0.549014,-0.465836,1.93413,0.429199,0.467285,0.771484,-17.0605583,76.02343231,147.9189428,-2.0625,-1,-0.75,0.332642,0.0910034,0.806519,0.480164
31126348809,0.54898,-0.465463,1.93358,0.432129,0.478027,0.759766,-16.6284293,76.50145931,148.6787088,-1.6875,-0.75,-0.875,0.33252,0.0910034,0.806396,0.480469
31126370028,0.548115,-0.464957,1.9332,0.437012,0.462891,0.768066,-16.1914173,76.96435031,149.4467748,-2.3125,0,-1.0625,0.332153,0.0907593,0.806335,0.480774
31126386311,0.547372,-0.464256,1.93302,0.439941,0.475098,0.773438,-15.7514763,77.43944831,150.2202128,-2.625,0.5,-0.875,0.331726,0.0906372,0.806335,0.481079
31126408829,0.546323,-0.463622,1.93302,0.435059,0.471191,0.773438,-15.3164173,77.91063931,150.9936508,-3.3125,0.4375,-0.625,0.331238,0.0903931,0.806396,0.481384
31126429980,0.54489,-0.463063,1.93296,0.428711,0.462891,0.763672,-14.8877063,78.37353031,151.7573228,-4.1875,0.625,-0.375,0.330688,0.0899658,0.806458,0.48175
31126446475,0.543359,-0.462218,1.93291,0.42041,0.469727,0.771973,-14.4672963,78.84325731,152.5292958,-4.375,0.4375,-0.0625,0.330017,0.0895996,0.806519,0.482117
31126468999,0.541996,-0.461607,1.9329,0.424805,0.464844,0.759766,-14.0424913,79.30810131,153.2890618,-4.3125,0.5,-0.25,0.329468,0.0892334,0.80658,0.482422
31126490085,0.540712,-0.460972,1.9328,0.418945,0.461914,0.760742,-13.6235463,79.77001531,154.0498038,-4.4375,0.3125,-0.375,0.328918,0.0888672,0.806641,0.482849
31126506488,0.539283,-0.460416,1.93274,0.416992,0.463379,0.760254,-13.2065543,80.23339431,154.8100578,-4.6875,0.0625,-0.3125,0.328369,0.0884399,0.806702,0.483215
31126529011,0.537879,-0.45998,1.93245,0.42041,0.45752,0.754395,-12.7861443,80.69091431,155.5644528,-4.875,-0.375,-0.5625,0.327881,0.0879517,0.806702,0.483643
31126551339,0.536604,-0.459788,1.93223,0.421875,0.441895,0.741211,-12.3642693,81.13280931,156.3056638,-3.875,0,-0.5,0.327515,0.0874634,0.806702,0.483948
31126566380,0.535408,-0.459587,1.93224,0.428223,0.443359,0.746582,-11.9360463,81.57616831,157.0522458,-3.6875,0.5,-0.1875,0.327148,0.0870361,0.806763,0.484192
31126589043,0.53415,-0.459279,1.93252,0.430176,0.448242,0.74707,-11.5058703,82.02441031,157.7993158,-3.5625,0.875,0.3125,0.326721,0.0866699,0.806885,0.484314
31126611376,0.533082,-0.459322,1.93259,0.440918,0.444336,0.742676,-11.0649523,82.46874631,158.5419918,-3.0625,1,0.125,0.326477,0.0862427,0.806946,0.484436
31126626335,0.532548,-0.459035,1.9327,0.435059,0.451172,0.751953,-10.6298933,82.91991831,159.2939448,-2.125,0.75,-0.4375,0.326233,0.0861206,0.807007,0.484558
31126648962,0.532453,-0.45856,1.93242,0.425781,0.453613,0.756348,-10.2041123,83.37353131,160.0502928,-1.0625,0.5625,-0.625,0.32605,0.0861816,0.806946,0.484741
31126677510,0.53261,-0.457941,1.93212,0.419434,0.449219,0.755371,-9.7846783,83.82275031,160.8056638,-0.375,0.4375,-1.1875,0.325867,0.0863647,0.806885,0.484985
31126685654,0.532406,-0.457722,1.93212,0.407715,0.4375,0.769531,-9.3769633,84.26025031,161.5751948,-0.5,0.6875,-1,0.325745,0.0863647,0.806885,0.484985
31126708848,0.531802,-0.456477,1.93217,0.407715,0.437988,0.769531,-8.9692483,84.69823831,162.3447258,-1,1.3125,-1.25,0.325134,0.0864868,0.806946,0.485291
31126731847,0.5314,-0.455044,1.93173,0.412598,0.44043,0.763672,-8.5566503,85.13866831,163.1083978,-1.3125,1.8125,-2.4375,0.324524,0.0866699,0.806885,0.485779
31126745703,0.531068,-0.453368,1.93106,0.407715,0.439453,0.764648,-8.1489353,85.57812131,163.8730458,-1.25,2,-3.8125,0.323853,0.0869141,0.806763,0.486389
31126768867,0.531084,-0.451251,1.92989,0.398438,0.432617,0.759766,-7.7504973,86.01073831,164.6328118,-0.8125,2.1875,-5.1875,0.32312,0.0873413,0.806519,0.487244
31126791527,0.530984,-0.448969,1.92824,0.39209,0.431152,0.765625,-7.3584073,86.44189031,165.3984368,-1.375,1.625,-6.1875,0.322327,0.0877075,0.806152,0.488281
31126805669,0.531091,-0.446543,1.92631,0.384766,0.43457,0.759766,-6.9736413,86.87646031,166.1582028,-1.6875,1.125,-7.25,0.321533,0.0881348,0.805725,0.489502
31126828860,0.531112,-0.443724,1.9237,0.376465,0.434082,0.769531,-6.5971763,87.31054231,166.9277338,-2.1875,0.8125,-8.875,0.320618,0.088562,0.805115,0.490967
31126851354,0.531554,-0.440882,1.92042,0.379395,0.437012,0.765137,-6.2177813,87.74755431,167.6928708,-2,0.625,-10.5,0.319824,0.0890503,0.804321,0.492676
31126865856,0.532631,-0.437706,1.91648,0.378418,0.446777,0.765137,-5.8393633,88.19433131,168.4580078,-1.5625,0.5625,-12.625,0.319092,0.0897827,0.803345,0.494629
31126889000,0.534116,-0.434287,1.91171,0.371582,0.443359,0.750977,-5.4677813,88.63769031,169.2089848,-1.5,0.3125,-14.1875,0.31842,0.0906372,0.802124,0.496826
31126911363,0.535663,-0.430843,1.9069,0.378906,0.445312,0.759766,-5.0888753,89.08300231,169.9687508,-1.375,0.625,-15.375,0.317749,0.0914917,0.800903,0.499146
31126925722,0.537847,-0.427325,1.90134,0.384277,0.467773,0.759277,-4.7045983,89.55077531,170.7280278,-1.0625,0.25,-16.6875,0.317261,0.0925293,0.799438,0.501587
31126948905,0.539898,-0.423643,1.89534,0.382812,0.465332,0.763672,-4.3217863,90.01610731,171.4916998,-1.4375,-0.125,-17.875,0.316711,0.0935059,0.797852,0.504211
31126971375,0.542304,-0.420037,1.88915,0.385254,0.470215,0.768555,-3.9365323,90.48632231,172.2602548,-1.3125,-0.3125,-18.625,0.316284,0.0945435,0.796204,0.506958
31126992486,0.544816,-0.416449,1.88288,0.390625,0.475098,0.767578,-3.5459073,90.96142031,173.0278328,-0.125,-0.0625,-18.625,0.315918,0.0956421,0.794495,0.509583
31127008798,0.547685,-0.413292,1.87668,0.395508,0.47998,0.772949,-3.1503993,91.44140031,173.8007818,0.25,-0.8125,-18.3125,0.315796,0.0967407,0.792786,0.512146
31127031370,0.549707,-0.410786,1.8711,0.398438,0.472168,0.776367,-2.7519613,91.91356831,174.5771488,-0.375,-1.5,-16.8125,0.315674,0.0974121,0.79126,0.514465
31127052533,0.551453,-0.408829,1.86573,0.401855,0.46875,0.776367,-2.3501063,92.38231831,175.3535158,-0.875,-2.25,-15.375,0.315674,0.0978394,0.789795,0.516663
31127068840,0.552935,-0.407262,1.86087,0.403809,0.466309,0.785645,-1.9462973,92.84862731,176.1391608,-0.1875,-2.75,-13.875,0.315735,0.0981445,0.788452,0.518555
31127091322,0.554319,-0.40647,1.85622,0.408691,0.469727,0.774902,-1.5376063,93.31835431,176.9140628,-0.5625,-3.5,-12.1875,0.31604,0.0982056,0.78717,0.520264
31127112438,0.555487,-0.406085,1.85194,0.407227,0.473145,0.781738,-1.1303793,93.79149931,177.6958008,-1.1875,-4.625,-11.125,0.316406,0.0980835,0.786011,0.521912
31127128939,0.556374,-0.406344,1.84746,0.407227,0.472168,0.777832,-0.7231523,94.26366731,178.4736328,-1.5625,-5.9375,-10.25,0.316956,0.0976562,0.78479,0.523438
31127151463,0.557115,-0.406782,1.8434,0.397461,0.467773,0.776855,-0.3256913,94.73144031,179.2504878,-1.9375,-6.8125,-9.1875,0.317505,0.097168,0.783691,0.524841
31127172333,0.5578,-0.407943,1.83933,0.400879,0.46875,0.767578,0.0751877,95.20019031,180.0180658,-2.125,-7.75,-7.9375,0.318298,0.0964355,0.782593,0.526123
31127188833,0.558566,-0.409396,1.83528,0.404297,0.480469,0.765137,0.4794847,95.68065931,180.7832028,-2.4375,-8.4375,-7.125,0.319214,0.0956421,0.781494,0.527344
31127211335,0.559044,-0.410754,1.8314,0.396973,0.477051,0.765625,0.8764577,96.15771031,181.5488278,-2.875,-8.5625,-6.75,0.320007,0.0947876,0.780457,0.528564
31127232371,0.559901,-0.411845,1.82762,0.396484,0.483398,0.764648,1.2729417,96.64110831,182.3134758,-2.375,-7.75,-6.875,0.320801,0.0941772,0.779419,0.529724
31127248797,0.56086,-0.412516,1.82388,0.393066,0.486816,0.759766,1.6660077,97.12792431,183.0732418,-1.75,-7.0625,-6.75,0.321472,0.09375,0.778381,0.530884
31127271339,0.561737,-0.413309,1.82059,0.398438,0.481934,0.756836,2.0644457,97.60985831,183.8300778,-1.5625,-6.125,-6.1875,0.322144,0.0933228,0.777466,0.53186
31127292589,0.562462,-0.413803,1.81794,0.39502,0.478027,0.762207,2.4594657,98.08788531,184.5922848,-1.0625,-4.9375,-5.3125,0.322632,0.0930176,0.776733,0.532715
31127308983,0.562787,-0.413969,1.81567,0.393066,0.480957,0.765625,2.8525317,98.56884231,185.3579098,-1.8125,-4.125,-4.8125,0.322876,0.0927124,0.776123,0.533569
31127331405,0.562877,-0.41429,1.8134,0.395508,0.476562,0.764648,3.2480397,99.04540431,186.1225578,-1.8125,-4,-4.5,0.32312,0.0922852,0.775513,0.534363
31127352423,0.563145,-0.414831,1.81115,0.405273,0.475586,0.760742,3.6533127,99.52099031,186.8832998,-1.875,-3.9375,-4.625,0.323486,0.0918579,0.774902,0.535095
31127368917,0.563522,-0.415476,1.80891,0.409668,0.474121,0.76123,4.0629807,99.99511131,187.6445298,-1.3125,-4.0625,-4.6875,0.323914,0.0914307,0.774292,0.535828
31127391314,0.56408,-0.41634,1.80668,0.414551,0.48291,0.760742,4.4775317,100.4780213,188.4052718,-1.3125,-4.4375,-4.375,0.324463,0.0910034,0.773682,0.536499
31127412538,0.564324,-0.417201,1.80425,0.403809,0.47998,0.763184,4.8813407,100.9580013,189.1684558,-1.625,-5.1875,-3.875,0.324951,0.0904541,0.77301,0.53717
31127428924,0.564348,-0.418129,1.8022,0.400879,0.475098,0.76709,5.2822197,101.4330993,189.9355458,-1.6875,-5.25,-3.5,0.325378,0.0898438,0.772461,0.537781
31127434223,0.564771,-0.419352,1.80036,0.407715,0.476562,0.757324,5.6899347,101.9096613,190.6928698,-1.125,-5.1875,-2.9375,0.325989,0.0892944,0.771973,0.53833
31127456726,0.564846,-0.420461,1.79881,0.412598,0.47168,0.757812,6.1025327,102.3813413,191.4506818,-0.75,-4.3125,-2.125,0.326477,0.0887451,0.771545,0.538635
31127479244,0.564998,-0.421422,1.79768,0.410156,0.475586,0.764648,6.5126887,102.8569273,192.2153298,-0.5625,-3.9375,-1.25,0.326904,0.0883179,0.77124,0.538879
31127494492,0.565018,-0.422335,1.79676,0.405273,0.476562,0.762695,6.9179617,103.3334893,192.9780248,-0.6875,-3.375,-0.75,0.327271,0.0878906,0.770996,0.539062
31127516803,0.564637,-0.422968,1.79641,0.401367,0.469238,0.766602,7.3193287,103.8027273,193.7446268,-1.0625,-2.5,-0.5625,0.327393,0.0874634,0.770935,0.539246
31127539372,0.5643,-0.423321,1.79593,0.403809,0.475098,0.763184,7.7231377,104.2778253,194.5078108,-1,-1.625,-0.1875,0.327454,0.0871582,0.770813,0.539368
31127554457,0.564102,-0.423334,1.7961,0.399902,0.472656,0.755371,8.1230397,104.7504813,195.2631818,-0.6875,-0.9375,-0.4375,0.327393,0.0870972,0.770874,0.539368
31127576999,0.564102,-0.423334,1.7961,0.39502,0.47168,0.761719,8.5180597,105.2221613,196.0249008,-0.8125,-0.9375,-0.1875,0.327393,0.0870972,0.770874,0.539368
31127599395,0.563995,-0.42323,1.79611,0.402832,0.471191,0.764648,8.9208917,105.6933523,196.7895488,-0.3125,-0.75,0,0.327332,0.0870972,0.770874,0.539368
31127614168,0.563995,-0.42323,1.79611,0.402344,0.47168,0.760254,9.3232357,106.1650323,197.5498028,-0.0625,-0.8125,0.3125,0.327332,0.0870972,0.770874,0.539368
31127636816,0.563887,-0.423127,1.79611,0.394531,0.473633,0.769531,9.7177667,106.6386653,198.3193338,-0.1875,-0.8125,0.3125,0.327271,0.0870972,0.770874,0.539368
31127659220,0.563887,-0.423127,1.79611,0.392578,0.475586,0.767578,10.1103447,107.1142513,199.0869118,-0.8125,-0.75,0.125,0.327271,0.0870972,0.770874,0.539368
31127674300,0.563816,-0.423012,1.79609,0.393066,0.479492,0.762695,10.5034107,107.5937433,199.8496068,-1,-0.9375,-0.375,0.327209,0.0870972,0.770874,0.539429
31127696765,0.563808,-0.422837,1.7961,0.388672,0.475098,0.766602,10.8920827,108.0688413,200.6162088,-0.5625,-0.875,-0.5625,0.327148,0.0871582,0.770874,0.539429
31127719300,0.563818,-0.422881,1.79629,0.392578,0.479004,0.765625,11.2846607,108.5478453,201.3818338,-0.375,-0.8125,-0.9375,0.327148,0.0871582,0.770935,0.539429
31127734457,0.563423,-0.422581,1.79581,0.398438,0.476074,0.773438,11.6830987,109.0239193,202.1552718,-0.6875,-0.375,-1.0625,0.326965,0.0870361,0.770813,0.539673
31127756936,0.563408,-0.422224,1.79557,0.404785,0.48877,0.772949,12.0878837,109.5126893,202.9282208,-0.5,-0.1875,-1.125,0.326843,0.0870972,0.770752,0.539856
31127779173,0.563313,-0.421708,1.79513,0.398438,0.487305,0.770996,12.4863217,109.9999943,203.6992168,-0.875,0.25,-1.25,0.32666,0.0871582,0.77063,0.5401
31127794210,0.562976,-0.421036,1.79464,0.39209,0.492188,0.770996,12.8784117,110.4921823,204.4702128,-1.875,-0.25,-1.3125,0.326355,0.0871582,0.770508,0.540466
31127816864,0.562846,-0.420394,1.79415,0.388672,0.49707,0.77002,13.2670837,110.9892523,205.2402328,-1.6875,-0.1875,-1.375,0.326111,0.0872192,0.770386,0.540833
31127839354,0.562904,-0.419696,1.79331,0.392578,0.505371,0.776367,13.6596617,111.4946233,206.0165998,-1.625,-0.375,-1.5625,0.325928,0.0873413,0.770142,0.541199
31127854376,0.562909,-0.419103,1.79262,0.399902,0.510742,0.786621,14.0595637,112.0053653,206.8032208,-1.6875,-0.1875,-1.875,0.325745,0.0874023,0.769958,0.541626
31127876687,0.562816,-0.418001,1.79175,0.393066,0.514648,0.791504,14.4526297,112.5200133,207.5947248,-1.9375,0.0625,-2.5,0.325378,0.0875854,0.769714,0.542114
31127899226,0.562104,-0.416671,1.79079,0.38916,0.51123,0.804688,14.8417897,113.0312433,208.3994128,-3.375,0.3125,-2.6875,0.324768,0.0875854,0.76947,0.542786